customer_id,total_spent,n_orders,n_items,avg_order_value,first_purchase,last_purchase,days_active,segment
13767,17220.36,37,7322,46.794456521739136,2001-05-20T11:12:21Z,2020-12-16T10:16:54Z,7149.961493055555,VIP
13769,2796.51,10,1163,20.71488888888889,2008-09-20T11:10:47Z,2020-05-16T11:09:57Z,4255.9994212962965,High Value
13771,2634.45,4,1477,22.138235294117646,2004-06-20T11:15:47Z,2020-05-24T11:12:57Z,5816.998032407408,High Value
13772,1122.63,3,540,6.489190751445086,2009-04-20T11:11:22Z,2020-04-14T11:12:31Z,4012.000798611111,Regular
13774,345,1,192,15.681818181818182,2020-09-19T11:12:06Z,2020-09-19T11:12:06Z,0,Low Value
13777,25977.16,33,12897,131.86375634517768,2002-02-20T11:14:39Z,2020-12-23T10:12:04Z,6880.9565393518515,VIP
13778,178.7,1,70,19.855555555555554,2020-08-28T11:15:25Z,2020-08-28T11:15:25Z,0,Low Value
13780,360.01,2,318,6.315964912280702,2012-02-20T11:13:49Z,2020-06-22T11:11:43Z,3044.998541666667,Regular
13781,127.84,1,30,7.5200000000000005,2004-03-20T11:12:08Z,2004-03-20T11:12:08Z,0,Low Value
13782,908.86,6,369,8.043008849557522,2008-07-20T11:12:21Z,2020-11-27T11:11:54Z,4512.9996875,Regular
13784,2462.79,11,2493,79.44483870967741,2001-11-20T11:14:38Z,2020-11-30T11:09:33Z,6949.996469907407,High Value
13786,230.39999999999998,1,136,32.91428571428571,2012-07-20T10:13:53Z,2012-07-20T10:13:53Z,0,Low Value
13787,309.04,2,337,9.969032258064516,2012-10-20T10:14:45Z,2020-09-25T11:12:06Z,2897.0398263888887,Low Value
13790,348.8,1,748,7.751111111111111,2012-05-20T11:15:48Z,2012-05-20T11:15:48Z,0,Low Value
13791,1516,2,1200,137.8181818181818,2008-04-20T11:11:44Z,2020-06-24T11:16:38Z,4448.003402777777,High Value
13792,195.55,2,92,15.042307692307693,2010-04-20T11:14:31Z,2020-02-25T11:14:03Z,3597.999675925926,Low Value
13798,37153.85,57,23948,106.4580229226361,2001-05-20T11:10:45Z,2020-11-28T11:12:19Z,7132.001087962963,VIP
13799,688.86,2,402,17.663076923076922,2020-02-18T11:14:18Z,2020-08-15T11:12:07Z,178.99848379629628,Regular
13800,558.32,1,331,16.918787878787878,2002-03-20T11:12:27Z,2002-03-20T11:12:27Z,0,Regular
13801,324.8,1,168,14.121739130434783,2010-04-20T11:10:15Z,2010-04-20T11:10:15Z,0,Low Value
13802,4599.42,3,2572,76.657,2002-01-20T11:12:03Z,2020-07-24T11:10:54Z,6759.999201388889,VIP
13803,277.07,1,121,16.298235294117646,2020-03-29T11:12:57Z,2020-03-29T11:12:57Z,0,Low Value
13804,2588.39,7,1462,19.173259259259257,2007-06-20T11:15:10Z,2020-09-22T11:12:29Z,4842.998136574074,High Value
13805,924.6,2,1900,71.12307692307692,2008-02-20T11:15:29Z,2020-10-18T11:14:50Z,4623.999548611111,Regular
13806,256.38,1,56,25.638,2010-07-20T11:11:43Z,2010-07-20T11:11:43Z,0,Low Value
13807,112.6,1,36,16.085714285714285,2012-07-20T10:15:48Z,2012-07-20T10:15:48Z,0,Low Value
13808,1747.66,5,782,22.995526315789473,2009-04-20T11:12:07Z,2020-10-24T11:12:38Z,4205.0003587962965,High Value
13809,155.05,1,29,12.920833333333334,2002-07-20T11:13:15Z,2002-07-20T11:13:15Z,0,Low Value
13810,1499.01,3,312,42.828857142857146,2011-11-20T11:08:33Z,2020-10-14T11:13:36Z,3251.0035069444443,High Value
13811,814.5,3,68,62.65384615384615,2006-09-20T11:09:54Z,2020-04-18T11:10:28Z,4959.000393518519,Regular
13812,539,3,333,14.972222222222221,2010-06-20T11:14:37Z,2020-10-28T11:14:27Z,3782.999884259259,Regular
13813,1366.8600000000001,4,552,19.809565217391306,2009-11-20T11:13:38Z,2020-10-31T11:10:38Z,3997.9979166666667,High Value
13814,1579.12,2,864,27.70385964912281,2009-08-20T11:13:48Z,2020-07-25T11:13:54Z,3992.0000694444443,High Value
13815,4027.36,4,2560,22.882727272727273,2020-01-25T11:12:16Z,2020-11-17T11:14:19Z,297.00142361111114,VIP
13816,571.67,2,269,20.416785714285716,2010-06-20T11:14:37Z,2020-11-16T11:08:38Z,3801.9958449074074,Regular
13817,382.98,2,211,15.9575,2011-10-20T11:17:49Z,2020-12-23T10:11:46Z,3351.9541319444443,Regular
13819,1140.35,3,1109,31.67638888888889,2002-03-20T11:14:01Z,2020-01-24T11:10:38Z,6518.997650462963,Regular
13821,385.64,2,153,6.536271186440678,2020-03-23T11:11:30Z,2020-07-18T11:09:49Z,116.99883101851852,Regular
13822,632,2,611,6.583333333333333,2012-04-20T11:12:13Z,2020-10-30T11:15:55Z,3115.0025694444444,Regular
13823,957.66,2,439,23.9415,2009-09-20T11:10:42Z,2020-11-21T11:10:22Z,4079.9997685185185,Regular
13824,1698.94,5,768,36.93347826086956,2002-02-20T11:13:07Z,2020-07-27T11:09:22Z,6731.997395833333,High Value
13826,189.5,1,82,18.95,2020-06-16T11:13:48Z,2020-06-16T11:13:48Z,0,Low Value
13827,409.8,3,138,4.4543478260869565,2020-07-19T11:15:38Z,2020-10-13T11:12:38Z,85.99791666666667,Regular
13828,209.49,1,311,13.966,2020-11-17T11:16:02Z,2020-11-17T11:16:02Z,0,Low Value
13831,2198.45,6,743,30.534027777777776,2005-05-20T11:08:33Z,2020-11-23T11:15:41Z,5666.004953703704,High Value
13832,52.199999999999996,1,28,17.4,2020-11-20T11:15:36Z,2020-11-20T11:15:36Z,0,Low Value
13833,383.85,1,117,13.708928571428572,2007-03-20T11:13:27Z,2007-03-20T11:13:27Z,0,Regular
13835,834.57,4,442,15.174,2005-08-20T11:15:22Z,2020-11-14T11:15:37Z,5565.000173611111,Regular
13837,266.59000000000003,2,182,14.810555555555556,2005-12-20T11:12:10Z,2020-01-26T11:12:15Z,5150.00005787037,Low Value
13838,674.82,4,254,4.089818181818182,2012-04-20T11:11:00Z,2020-08-14T11:10:52Z,3037.9999074074076,Regular
13841,85,1,100,85,2004-01-20T11:12:10Z,2004-01-20T11:12:10Z,0,Low Value
13842,3385.62,9,1768,16.43504854368932,2001-07-20T11:10:27Z,2020-09-28T11:14:56Z,7010.003113425926,High Value
13844,361.62,1,196,18.081,2020-11-28T11:13:21Z,2020-11-28T11:13:21Z,0,Regular
13845,312.98,1,182,34.775555555555556,2010-06-20T11:08:25Z,2010-06-20T11:08:25Z,0,Low Value
13846,865.0600000000001,3,388,15.728363636363637,2004-11-20T11:15:03Z,2020-12-14T10:16:07Z,5867.959074074074,Regular
13848,1255,3,3700,251,2009-08-20T11:12:58Z,2020-02-15T11:10:17Z,3830.998136574074,Regular
13849,1537.95,2,1016,15.227227722772277,2020-06-22T11:10:11Z,2020-10-19T11:10:59Z,119.00055555555555,High Value
13850,1595.48,1,944,17.155698924731183,2008-02-20T11:14:04Z,2008-02-20T11:14:04Z,0,High Value
13851,2651.46,3,1705,32.73407407407407,2008-03-20T11:14:07Z,2020-02-24T11:17:18Z,4358.002210648148,High Value
13853,1090.14,1,312,47.39739130434783,2020-10-13T11:14:18Z,2020-10-13T11:14:18Z,0,Regular
13854,8109.5199999999995,25,2296,73.72290909090908,2002-01-20T11:15:15Z,2020-12-17T10:09:37Z,6905.9544212962965,VIP
13856,388.5,3,494,27.75,2006-09-20T11:08:45Z,2020-06-24T11:10:03Z,5026.000902777778,Regular
13858,216.17,1,75,19.651818181818182,2020-10-13T11:16:17Z,2020-10-13T11:16:17Z,0,Low Value
13859,201.16,1,129,7.184285714285714,2020-01-17T11:16:14Z,2020-01-17T11:16:14Z,0,Low Value
13860,1245.9,5,591,16.393421052631577,2012-08-20T11:12:57Z,2020-11-25T11:13:42Z,3019.000520833333,Regular
13862,2209.36,8,1688,15.894676258992806,2001-11-20T11:15:13Z,2020-11-21T11:16:24Z,6941.000821759259,High Value
13863,305.78,1,224,15.289,2004-06-20T11:10:20Z,2004-06-20T11:10:20Z,0,Low Value
13865,501.56,4,204,16.718666666666667,2006-06-20T11:08:04Z,2020-07-26T11:11:24Z,5150.002314814815,Regular
13866,145.67000000000002,1,57,20.810000000000002,2020-09-26T11:14:54Z,2020-09-26T11:14:54Z,0,Low Value
13867,1005.09,3,501,16.7515,2005-05-20T11:17:28Z,2020-09-26T11:12:23Z,5607.996469907407,Regular
13868,3192.54,2,1964,96.74363636363637,2011-01-20T11:12:45Z,2012-02-20T11:16:32Z,396.0026273148148,High Value
13869,3083.65,4,1709,10.143585526315789,2008-08-20T11:13:53Z,2020-12-17T10:15:14Z,4501.959270833333,High Value
13870,2770.94,8,1325,24.095130434782607,2012-07-20T11:13:23Z,2020-10-30T11:16:11Z,3024.0019444444442,High Value
13871,6403.25,13,2806,19.057291666666668,2002-04-20T11:09:30Z,2020-11-17T11:10:49Z,6786.000914351852,VIP
13873,389.6,3,140,16.93913043478261,2002-03-20T11:09:37Z,2008-12-20T11:10:08Z,2467.0003587962965,Regular
13874,540.45,1,180,30.025,2020-12-16T10:18:20Z,2020-12-16T10:18:20Z,0,Regular
13875,1786.79,5,1316,17.180673076923078,2002-11-20T11:15:39Z,2020-10-17T11:09:36Z,6540.995798611111,High Value
13876,122.7,1,36,17.52857142857143,2010-07-20T11:10:22Z,2010-07-20T11:10:22Z,0,Low Value
13877,117.24,1,108,39.08,2020-09-14T11:15:49Z,2020-09-14T11:15:49Z,0,Low Value
13878,1271.57,1,463,36.33057142857143,2020-10-16T11:12:19Z,2020-10-16T11:12:19Z,0,Regular
13880,3219.77,13,1842,19.513757575757577,2003-01-20T11:08:49Z,2020-11-18T11:13:44Z,6512.0034143518515,High Value
13881,17159.52,20,10118,96.40179775280899,2002-01-20T11:10:14Z,2020-11-28T11:15:10Z,6887.0034259259255,VIP
13882,1191.13,5,953,18.325076923076924,2010-06-20T11:15:28Z,2020-11-28T11:13:08Z,3813.9983796296297,Regular
13883,2674.48,5,1436,18.834366197183098,2005-05-20T11:12:37Z,2020-11-29T11:10:45Z,5671.9987037037035,High Value
13884,787.6,5,300,13.349152542372881,2003-01-20T11:13:40Z,2012-02-20T11:16:30Z,3318.001967592593,Regular
13885,506.8,2,182,18.1,2006-03-20T11:15:07Z,2020-05-23T11:08:52Z,5177.995659722223,Regular
13886,243.56,1,126,15.2225,2020-09-29T11:13:17Z,2020-09-29T11:13:17Z,0,Low Value
13887,349.55,1,147,18.397368421052633,2020-05-19T11:17:22Z,2020-05-19T11:17:22Z,0,Low Value
13888,595.67,2,254,15.273589743589744,2005-05-20T11:14:41Z,2008-12-20T11:10:13Z,1309.9968981481481,Regular
13889,416.90000000000003,1,146,27.793333333333337,2009-08-20T11:09:13Z,2009-08-20T11:09:13Z,0,Regular
13890,1883.81,10,831,17.125545454545456,2011-02-20T11:09:59Z,2020-12-16T10:09:31Z,3586.958009259259,High Value
13892,632.97,4,983,23.44333333333333,2004-07-20T11:12:04Z,2020-11-13T11:11:50Z,5959.999837962963,Regular
13893,821.1,1,190,39.1,2020-02-15T11:11:30Z,2020-02-15T11:11:30Z,0,Regular
13894,564.62,3,354,20.911851851851853,2002-02-20T11:12:54Z,2020-11-16T11:09:44Z,6843.997800925926,Regular
13895,2593.07,4,1365,21.975169491525424,2010-04-20T11:11:33Z,2020-07-19T11:14:03Z,3743.0017361111113,High Value
13897,311.16,1,200,18.303529411764707,2020-10-20T11:14:30Z,2020-10-20T11:14:30Z,0,Low Value
13898,155.93,1,133,12.994166666666667,2020-01-18T11:10:28Z,2020-01-18T11:10:28Z,0,Low Value
13899,388.52,2,156,20.44842105263158,2003-10-20T11:09:30Z,2020-11-23T11:13:40Z,6244.002893518518,Regular
13900,740.95,3,430,17.23139534883721,2006-09-20T11:19:26Z,2020-05-31T11:12:11Z,5001.994965277778,Regular
13901,2867.2000000000003,5,1739,19.24295302013423,2007-04-20T11:12:25Z,2020-09-28T11:14:48Z,4910.001655092593,High Value
13904,332.64,2,332,12.793846153846154,2011-02-20T11:13:41Z,2020-02-18T11:11:18Z,3284.9983449074075,Low Value
13908,2369.55,4,1478,19.422540983606556,2003-08-20T11:12:04Z,2020-09-21T11:11:49Z,6241.999826388889,High Value
13911,2580.91,9,2731,17.438581081081082,2002-04-20T11:14:46Z,2020-10-13T11:15:43Z,6751.000659722222,High Value
13914,626.45,2,380,18.983333333333334,2011-03-20T11:16:28Z,2020-11-28T11:10:35Z,3540.9959143518518,Regular
13917,272.04,2,228,15.113333333333333,2006-01-20T11:12:46Z,2020-10-21T11:09:56Z,5387.998032407408,Low Value
13918,1212.8400000000001,2,1140,40.428000000000004,2020-03-31T11:18:05Z,2020-10-21T11:12:25Z,203.99606481481482,Regular
13919,384.81,2,474,13.743214285714286,2008-10-20T11:10:15Z,2010-11-20T11:14:24Z,761.0028819444444,Regular
13922,172.25,1,93,24.607142857142858,2020-12-23T10:10:38Z,2020-12-23T10:10:38Z,0,Low Value
13923,351.13,1,185,17.5565,2020-10-17T11:12:33Z,2020-10-17T11:12:33Z,0,Regular
13924,1838.8500000000001,6,1575,15.716666666666667,2011-08-20T11:09:47Z,2020-11-22T11:11:28Z,3382.0011689814814,High Value
13925,678.25,4,331,16.54268292682927,2008-10-20T11:12:41Z,2020-07-28T11:12:09Z,4298.9996296296295,Regular
13926,223.85000000000002,1,104,20.35,2020-11-16T11:13:16Z,2020-11-16T11:13:16Z,0,Low Value
13927,348.99,1,214,16.61857142857143,2020-09-26T11:12:00Z,2020-09-26T11:12:00Z,0,Low Value
13928,464.57,4,129,17.206296296296298,2011-08-20T11:14:49Z,2020-11-29T11:10:33Z,3388.997037037037,Regular
13929,842.65,2,143,93.62777777777778,2020-01-17T11:15:11Z,2020-06-23T11:15:26Z,158.0001736111111,Regular
13930,337.34,2,274,19.843529411764706,2020-07-26T11:11:00Z,2020-10-13T11:09:45Z,78.99913194444444,Low Value
13931,1237.53,2,725,21.336724137931036,2003-04-20T11:08:43Z,2009-05-20T11:10:12Z,2222.0010300925924,Regular
13932,307.4,1,72,19.2125,2020-02-18T11:12:02Z,2020-02-18T11:12:02Z,0,Low Value
13933,608.7900000000001,2,205,26.46913043478261,2020-07-14T11:13:35Z,2020-08-22T11:14:03Z,39.00032407407407,Regular
13934,922.1,1,390,29.74516129032258,2020-03-21T11:08:39Z,2020-03-21T11:08:39Z,0,Regular
13936,376.58,1,330,14.483846153846153,2020-06-13T11:08:47Z,2020-06-13T11:08:47Z,0,Regular
13937,158.85,1,123,17.65,2020-06-23T11:16:35Z,2020-06-23T11:16:35Z,0,Low Value
13938,71.66,1,70,10.237142857142857,2011-04-20T11:14:37Z,2011-04-20T11:14:37Z,0,Low Value
13939,568.55,3,847,12.634444444444444,2002-01-20T11:11:30Z,2020-11-16T11:13:33Z,6875.001423611111,Regular
13940,839.14,4,516,17.12530612244898,2010-06-20T11:16:15Z,2020-11-22T11:15:15Z,3807.9993055555556,Regular
13941,5112.96,5,2364,113.62133333333334,2009-11-20T11:12:00Z,2020-11-18T11:09:43Z,4015.998414351852,VIP
13946,561.5699999999999,3,443,51.05181818181818,2020-03-17T11:10:02Z,2020-09-21T11:13:33Z,188.00244212962963,Regular
13947,90.6,1,44,18.119999999999997,2010-05-20T11:14:42Z,2010-05-20T11:14:42Z,0,Low Value
13948,102,1,40,34,2020-12-14T10:10:18Z,2020-12-14T10:10:18Z,0,Low Value
13949,2427.32,6,2474,15.17075,2009-06-20T11:11:55Z,2020-11-15T11:11:30Z,4165.999710648148,High Value
13950,745.06,4,323,21.28742857142857,2004-07-20T11:11:29Z,2020-11-28T11:14:44Z,5975.0022569444445,Regular
13951,674.45,3,459,17.293589743589745,2020-02-18T11:15:21Z,2020-06-16T11:16:43Z,119.00094907407407,Regular
13952,3251.071,2,1431,23.730445255474454,2005-06-20T11:09:00Z,2020-04-15T11:09:27Z,5413.0003125,High Value
13953,3515.68,7,2724,175.784,2003-10-20T11:07:43Z,2020-12-22T10:10:29Z,6272.96025462963,High Value
13954,439.92,2,150,17.596800000000002,2012-08-20T11:12:50Z,2020-09-30T11:10:52Z,2962.9986342592592,Regular
13955,322.96,2,154,9.786666666666667,2002-07-20T11:12:24Z,2007-08-20T11:17:19Z,1857.003414351852,Low Value
13956,1019.27,5,486,6.933809523809524,2004-10-20T11:16:04Z,2020-10-16T11:15:56Z,5839.999907407408,Regular
13959,594.04,3,355,6.600444444444444,2003-03-20T11:18:16Z,2020-09-21T11:15:06Z,6394.997800925926,Regular
13960,230.22,2,142,19.185,2020-09-29T11:12:39Z,2020-11-18T11:15:27Z,50.00194444444445,Low Value
13962,169.55,2,87,15.413636363636364,2004-08-20T11:11:21Z,2020-11-18T11:08:47Z,5933.9982175925925,Low Value
13963,664.54,4,460,18.986857142857144,2001-04-20T11:11:48Z,2020-01-23T11:15:45Z,6852.002743055556,Regular
13967,80.7,1,42,40.35,2020-07-17T11:12:02Z,2020-07-17T11:12:02Z,0,Low Value
13969,9024.17,18,4528,14.578626817447496,2005-05-20T11:18:04Z,2020-11-23T11:08:43Z,5665.993506944445,VIP
13971,2758.26,8,1844,18.511812080536913,2005-09-20T11:12:42Z,2020-11-21T11:12:06Z,5540.999583333333,High Value
13972,190.25,2,187,12.683333333333334,2020-05-22T11:11:34Z,2020-09-30T11:11:54Z,131.00023148148148,Low Value
13973,264.7,1,109,24.063636363636363,2020-02-25T11:15:21Z,2020-02-25T11:15:21Z,0,Low Value
13974,413.59000000000003,1,249,14.771071428571428,2020-10-21T11:14:41Z,2020-10-21T11:14:41Z,0,Regular
13975,2461.2400000000002,6,1697,7.4809726443769,2003-08-20T11:12:19Z,2020-07-29T11:14:13Z,6188.001319444445,High Value
13976,357.98,1,154,35.798,2020-05-17T11:09:13Z,2020-05-17T11:09:13Z,0,Regular
13978,196.79000000000002,2,315,13.119333333333334,2020-10-25T11:15:04Z,2020-11-25T11:11:36Z,30.997592592592593,Low Value
13979,869.87,1,639,16.108703703703704,2020-09-27T11:13:32Z,2020-09-27T11:13:32Z,0,Regular
13980,200.14,1,172,18.194545454545455,2010-10-20T11:13:34Z,2010-10-20T11:13:34Z,0,Low Value
13982,1871.81,4,1136,16.863153153153153,2012-09-20T10:13:57Z,2020-10-31T11:16:24Z,2963.0433680555557,High Value
13983,2603.43,12,1183,24.331121495327103,2002-07-20T11:12:46Z,2020-10-31T11:12:05Z,6677.999525462963,High Value
13984,920.51,5,679,57.531875,2004-04-20T11:11:01Z,2020-11-13T11:12:38Z,6051.001122685185,Regular
13985,7060.13,15,3445,20.229598853868197,2005-09-20T11:08:26Z,2020-11-25T11:10:02Z,5545.001111111111,VIP
13986,320.46,1,430,24.65076923076923,2020-11-22T11:15:00Z,2020-11-22T11:15:00Z,0,Low Value
13988,4147.96,6,3044,17.726324786324785,2020-03-30T11:11:48Z,2020-11-20T11:10:15Z,234.9989236111111,VIP
13989,1266.08,2,1313,30.88,2010-05-20T11:09:47Z,2020-04-14T11:15:39Z,3617.004074074074,Regular
13990,311.3,1,190,19.45625,2005-10-20T11:15:19Z,2005-10-20T11:15:19Z,0,Low Value
13991,852.88,6,995,10.400975609756097,2020-07-19T11:12:58Z,2020-11-27T11:16:18Z,131.0023148148148,Regular
13992,76.8,1,64,15.36,2011-09-20T11:15:23Z,2011-09-20T11:15:23Z,0,Low Value
13993,3466.36,9,900,28.647603305785125,2009-11-20T11:12:16Z,2020-10-28T11:09:06Z,3994.9978009259257,High Value
13994,2274.14,6,932,15.365810810810812,2010-03-20T11:15:28Z,2020-10-31T11:11:10Z,3877.997013888889,High Value
13995,1393.69,5,879,16.205697674418605,2004-08-20T11:08:20Z,2020-11-24T11:14:22Z,5940.004189814815,High Value
13999,3901.81,12,2243,18.758701923076924,2005-09-20T11:14:40Z,2020-12-13T10:11:23Z,5562.95605324074,VIP
14000,635.66,1,710,42.37733333333333,2005-12-20T11:16:50Z,2005-12-20T11:16:50Z,0,Regular
14001,2043.08,3,962,52.38666666666667,2012-01-20T10:12:58Z,2020-10-25T11:10:31Z,3201.039965277778,High Value
14002,529.73,2,877,11.270851063829786,2007-06-20T11:14:59Z,2020-07-28T11:15:55Z,4787.000648148148,Regular
14004,4582.64,7,2668,26.79906432748538,2008-04-20T11:17:38Z,2020-10-27T11:14:40Z,4572.997939814815,VIP
14005,2874.72,5,2478,34.222857142857144,2005-08-20T11:10:33Z,2020-11-30T11:12:41Z,5581.001481481481,High Value
14006,962.19,3,641,32.073,2004-12-20T11:16:17Z,2020-08-16T11:09:39Z,5717.9953935185185,Regular
14009,695.61,2,365,16.562142857142856,2020-05-18T11:13:00Z,2020-05-25T11:15:47Z,7.0019328703703705,Regular
14012,328.8,1,160,29.89090909090909,2003-07-20T11:12:26Z,2003-07-20T11:12:26Z,0,Low Value
14013,473.02,3,462,13.91235294117647,2003-09-20T11:08:59Z,2020-08-21T11:15:01Z,6180.004189814815,Regular
14014,505.18,1,1076,12.953333333333333,2020-09-23T11:13:18Z,2020-09-23T11:13:18Z,0,Regular
14015,917.34,1,378,45.867,2020-10-18T11:10:02Z,2020-10-18T11:10:02Z,0,Regular
14016,4341.21,4,2125,26.964037267080744,2007-01-20T11:11:29Z,2020-12-17T10:14:21Z,5079.960324074074,VIP
14019,1421.61,3,1037,21.539545454545454,2009-02-20T11:12:51Z,2020-10-24T11:10:13Z,4263.998171296296,High Value
14020,642.8,2,441,16.48205128205128,2009-12-20T11:15:32Z,2020-11-23T11:09:22Z,3990.9957175925924,Regular
14021,631.9,3,192,28.722727272727273,2005-12-20T11:13:37Z,2020-03-28T11:15:10Z,5212.001076388889,Regular
14022,440,1,487,15.714285714285715,2020-04-28T11:14:39Z,2020-04-28T11:14:39Z,0,Regular
14023,584.07,2,345,18.840967741935483,2004-03-20T11:15:50Z,2012-02-20T11:13:58Z,2892.9987037037035,Regular
14024,327.7,2,150,20.48125,2008-07-20T11:13:31Z,2008-10-20T11:11:30Z,91.99859953703704,Low Value
14027,104.82,1,62,17.47,2010-10-20T11:09:01Z,2010-10-20T11:09:01Z,0,Low Value
14029,467.66,2,198,31.177333333333333,2010-07-20T11:14:46Z,2020-07-18T11:16:57Z,3651.001516203704,Regular
14030,2358.84,8,1478,9.747272727272728,2002-07-20T11:16:21Z,2020-11-21T11:16:48Z,6699.0003125,High Value
14031,17286.86,19,5788,69.14744,2001-06-20T11:18:33Z,2020-12-17T10:15:52Z,7119.956469907407,VIP
14032,2975.59,11,2032,20.80832167832168,2003-09-20T11:09:44Z,2020-12-19T10:11:19Z,6299.959432870371,High Value
14034,648.89,3,420,7.545232558139535,2007-05-20T11:13:06Z,2020-11-17T11:14:02Z,4930.000648148148,Regular
14035,1428.02,5,739,21.636666666666667,2011-11-20T11:10:03Z,2020-10-23T11:15:45Z,3260.0039583333332,High Value
14036,626.65,1,268,16.49078947368421,2020-02-28T11:09:26Z,2020-02-28T11:09:26Z,0,Regular
14037,147.20000000000002,2,46,5.257142857142857,2012-10-20T10:11:39Z,2020-06-16T11:13:57Z,2796.0432638888888,Low Value
14038,1560.38,3,965,16.960652173913044,2020-05-16T11:14:05Z,2020-09-22T11:13:37Z,128.9996759259259,High Value
14039,152.2,1,92,25.366666666666667,2011-06-20T11:13:48Z,2011-06-20T11:13:48Z,0,Low Value
14040,3560.32,12,1544,15.547248908296943,2001-12-20T11:14:57Z,2020-10-30T11:12:42Z,6888.9984375,High Value
14041,141.41,1,94,6.733809523809524,2020-03-18T11:13:25Z,2020-03-18T11:13:25Z,0,Low Value
14044,646.42,4,304,3.1379611650485435,2002-03-20T11:11:39Z,2020-11-13T11:12:05Z,6813.000300925926,Regular
14045,1659.75,4,535,276.625,2001-06-20T11:08:52Z,2020-08-22T11:15:27Z,7003.004571759259,High Value
14046,154.99,1,460,11.070714285714285,2020-02-28T11:14:48Z,2020-02-28T11:14:48Z,0,Low Value
14047,1308.6100000000001,5,381,40.894062500000004,2001-07-20T11:09:23Z,2020-09-27T11:14:08Z,7009.003298611111,Regular
14048,409.93,1,288,4.822705882352941,2002-07-20T11:14:53Z,2002-07-20T11:14:53Z,0,Regular
14049,5578.72,4,3808,11.670962343096233,2007-04-20T11:11:47Z,2020-11-23T11:12:20Z,4966.000381944445,VIP
14050,746.36,2,689,13.82148148148148,2011-08-20T11:10:00Z,2020-08-25T11:13:46Z,3293.0026157407406,Regular
14051,15610.390000000001,23,3756,74.33519047619048,2005-10-20T11:15:04Z,2020-12-20T10:15:14Z,5539.958449074074,VIP
14052,225.36,1,89,4.024285714285714,2020-11-20T11:12:30Z,2020-11-20T11:12:30Z,0,Low Value
14053,260.25,2,215,65.0625,2007-03-20T11:12:21Z,2008-07-20T11:14:27Z,488.00145833333335,Low Value
14054,92.46,1,62,15.41,2010-05-20T11:15:49Z,2010-05-20T11:15:49Z,0,Low Value
14055,725.6400000000001,1,216,72.56400000000001,2020-08-25T11:15:04Z,2020-08-25T11:15:04Z,0,Regular
14056,8152.71,23,4252,7.493299632352941,2003-10-20T11:16:16Z,2020-11-24T11:13:25Z,6244.998020833334,VIP
14057,6211.66,17,4873,21.949328621908126,2003-03-20T11:14:56Z,2020-12-14T10:13:51Z,6478.957581018519,VIP
14059,183.6,1,128,22.95,2020-03-18T11:10:06Z,2020-03-18T11:10:06Z,0,Low Value
14060,6140.42,19,5386,30.39811881188119,2001-10-20T11:14:20Z,2020-12-15T10:11:15Z,6995.95619212963,VIP
14062,10464.85,12,5593,94.27792792792793,2009-09-20T11:10:31Z,2020-12-20T10:14:51Z,4108.961342592593,VIP
14064,1334.34,5,1772,17.329090909090908,2003-10-20T11:12:59Z,2020-08-18T11:18:11Z,6147.003611111111,Regular
14066,152.55,1,45,21.792857142857144,2020-03-18T11:12:21Z,2020-03-18T11:12:21Z,0,Low Value
14067,374.7,2,361,7.2057692307692305,2009-04-20T11:12:00Z,2010-07-20T11:10:21Z,455.99885416666666,Regular
14068,265.85,1,73,11.077083333333334,2020-01-23T11:16:02Z,2020-01-23T11:16:02Z,0,Low Value
14071,1437.57,8,994,4.450681114551084,2011-08-20T11:12:25Z,2020-11-20T11:14:07Z,3380.0011805555555,High Value
14073,151.04,1,130,11.618461538461538,2011-07-20T11:15:49Z,2011-07-20T11:15:49Z,0,Low Value
14075,942.26,3,754,21.913023255813954,2012-05-20T11:08:38Z,2020-11-20T11:12:32Z,3106.0027083333334,Regular
14076,118.67,1,79,2.6970454545454543,2008-02-20T11:15:19Z,2008-02-20T11:15:19Z,0,Low Value
14077,499.42,5,268,11.890952380952381,2003-10-20T11:15:52Z,2020-10-30T11:12:35Z,6219.997719907407,Regular
14078,1049.37,6,310,16.144153846153845,2005-10-20T11:13:26Z,2020-08-30T11:12:16Z,5427.999189814815,Regular
14079,375.09999999999997,1,301,31.258333333333333,2008-07-20T11:12:10Z,2008-07-20T11:12:10Z,0,Regular
14080,45.599999999999994,1,48,11.399999999999999,2011-07-20T11:11:09Z,2011-07-20T11:11:09Z,0,Low Value
14081,921.62,2,592,6.1441333333333334,2002-10-20T11:16:17Z,2012-05-20T10:15:47Z,3499.957986111111,Regular
14082,182.25,1,110,6.2844827586206895,2012-10-20T10:11:02Z,2012-10-20T10:11:02Z,0,Low Value
14083,1002.9,9,705,5.6661016949152545,2003-11-20T11:14:03Z,2020-12-20T10:15:26Z,6239.959293981481,Regular
14085,4421.29,18,3177,9.868950892857143,2002-03-20T11:12:37Z,2020-12-23T10:11:06Z,6852.957280092593,VIP
14087,191.47,1,250,2.8157352941176472,2012-07-20T11:12:41Z,2012-07-20T11:12:41Z,0,Low Value
14088,50491.81,13,12665,85.7246349745331,2006-02-20T11:17:50Z,2020-11-29T11:16:16Z,5395.998912037037,VIP
14089,158.75,1,133,12.211538461538462,2020-10-14T11:10:38Z,2020-10-14T11:10:38Z,0,Low Value
